start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16909 with read ROI [140700:145700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [140700:145700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10611 with read ROI [140700:145700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27004 with read ROI [140700:145700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19232 with read ROI [140700:145700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27083 with read ROI [140700:145700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31745 with read ROI [140700:145700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25735 with read ROI [140700:145700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28694 with read ROI [140700:145700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [140700:145700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15644 with read ROI [145700:150700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [145700:150700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7070 with read ROI [145700:150700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [145700:150700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12898 with read ROI [145700:150700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [145700:150700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19014 with read ROI [145700:150700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [145700:150700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13903 with read ROI [145700:150700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [145700:150700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22795 with read ROI [145700:150700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [145700:150700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10650 with read ROI [145700:150700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [145700:150700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13190 with read ROI [145700:150700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [145700:150700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16070 with read ROI [145700:150700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [145700:150700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24358 with read ROI [145700:150700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [145700:150700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33484 with read ROI [145700:150700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [145700:150700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25823 with read ROI [145700:150700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [145700:150700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16710 with read ROI [150700:155700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [150700:155700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7698 with read ROI [150700:155700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [150700:155700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12932 with read ROI [150700:155700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [150700:155700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9764 with read ROI [150700:155700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [150700:155700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11320 with read ROI [150700:155700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [150700:155700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22796 with read ROI [150700:155700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [150700:155700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12251 with read ROI [150700:155700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [150700:155700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11470 with read ROI [150700:155700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [150700:155700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20450 with read ROI [150700:155700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [150700:155700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18187 with read ROI [150700:155700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [150700:155700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25737 with read ROI [150700:155700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [150700:155700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27211 with read ROI [150700:155700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [150700:155700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24446 with read ROI [150700:155700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [150700:155700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7667 with read ROI [155700:160700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [155700:160700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16774 with read ROI [155700:160700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [155700:160700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12933 with read ROI [155700:160700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [155700:160700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16841 with read ROI [155700:160700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [155700:160700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9133 with read ROI [155700:160700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [155700:160700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18030 with read ROI [155700:160700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [155700:160700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18107 with read ROI [155700:160700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [155700:160700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19316 with read ROI [155700:160700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [155700:160700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19358 with read ROI [155700:160700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [155700:160700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30237 with read ROI [155700:160700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [155700:160700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37011 with read ROI [155700:160700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [155700:160700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19536 with read ROI [155700:160700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [155700:160700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7700 with read ROI [160700:165700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [160700:165700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8363 with read ROI [160700:165700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [160700:165700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17923 with read ROI [160700:165700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [160700:165700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22762 with read ROI [160700:165700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [160700:165700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9874 with read ROI [160700:165700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [160700:165700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15953 with read ROI [160700:165700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [160700:165700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25616 with read ROI [160700:165700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [160700:165700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13234 with read ROI [160700:165700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [160700:165700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18231 with read ROI [160700:165700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [160700:165700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16202 with read ROI [160700:165700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [160700:165700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28787 with read ROI [160700:165700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [160700:165700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35333 with read ROI [160700:165700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [160700:165700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27395 with read ROI [160700:165700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [160700:165700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15774 with read ROI [165700:170700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [165700:170700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9802 with read ROI [165700:170700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [165700:170700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9875 with read ROI [165700:170700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [165700:170700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14018 with read ROI [165700:170700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [165700:170700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15003 with read ROI [165700:170700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [165700:170700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20453 with read ROI [165700:170700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [165700:170700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21719 with read ROI [165700:170700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [165700:170700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24362 with read ROI [165700:170700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [165700:170700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21804 with read ROI [165700:170700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [165700:170700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24449 with read ROI [165700:170700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [165700:170700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25918 with read ROI [165700:170700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [165700:170700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30421 with read ROI [165700:170700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [165700:170700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33718 with read ROI [165700:170700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [165700:170700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10509 with read ROI [170700:175700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13041 with read ROI [170700:175700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [170700:175700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13981 with read ROI [170700:175700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [170700:175700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21600 with read ROI [170700:175700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [170700:175700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12334 with read ROI [170700:175700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [170700:175700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22995 with read ROI [170700:175700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [170700:175700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18233 with read ROI [170700:175700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16204 with read ROI [170700:175700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [170700:175700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38889 with read ROI [170700:175700, 44368:48368, 60368:63624] (5000, 4000, 3256) and write ROI [170700:175700, 44368:48368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21940 with read ROI [170700:175700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [170700:175700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23262 with read ROI [170700:175700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [170700:175700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24636 with read ROI [170700:175700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [170700:175700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42923 with read ROI [170700:175700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [170700:175700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13042 with read ROI [175700:180700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [175700:180700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11398 with read ROI [175700:180700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [175700:180700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14966 with read ROI [175700:180700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [175700:180700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15995 with read ROI [175700:180700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [175700:180700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20455 with read ROI [175700:180700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [175700:180700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31752 with read ROI [175700:180700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [175700:180700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15171 with read ROI [175700:180700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [175700:180700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37015 with read ROI [175700:180700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [175700:180700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23170 with read ROI [175700:180700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [175700:180700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21988 with read ROI [175700:180700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [175700:180700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26064 with read ROI [175700:180700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [175700:180700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29030 with read ROI [175700:180700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [175700:180700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20302 with read ROI [180700:185700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [180700:185700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22839 with read ROI [180700:185700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [180700:185700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16036 with read ROI [180700:185700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [180700:185700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21722 with read ROI [180700:185700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [180700:185700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27174 with read ROI [180700:185700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [180700:185700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35202 with read ROI [180700:185700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [180700:185700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21851 with read ROI [180700:185700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [180700:185700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35291 with read ROI [180700:185700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [180700:185700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21989 with read ROI [180700:185700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [180700:185700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44941 with read ROI [180700:185700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [180700:185700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44991 with read ROI [180700:185700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [180700:185700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29082 with read ROI [180700:185700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [180700:185700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13081 with read ROI [185700:190700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [185700:190700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12297 with read ROI [185700:190700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [185700:190700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13198 with read ROI [185700:190700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [185700:190700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22998 with read ROI [185700:190700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [185700:190700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16163 with read ROI [185700:190700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [185700:190700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28747 with read ROI [185700:190700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [185700:190700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35292 with read ROI [185700:190700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [185700:190700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24591 with read ROI [185700:190700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [185700:190700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35433 with read ROI [185700:190700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [185700:190700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40973 with read ROI [185700:190700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [185700:190700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32168 with read ROI [185700:190700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [185700:190700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26219 with read ROI [185700:190700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [185700:190700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51531 with read ROI [185700:190700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [185700:190700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16994 with read ROI [190700:195700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [190700:195700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24244 with read ROI [190700:195700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [190700:195700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28578 with read ROI [190700:195700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [190700:195700, 8368:12368, 56368:60368] (5000, 4000, 4000)
